Consumer_Master_Registry_Key,Region_Code_Key,Affiliate_Code_Key,Market_Code_Key,Division_Code_Key,Source_Consumer_Key,Consumer_Master_Registry_Record_Valid_From_Timestamp,Consumer_Master_Level_Code,Consumer_Master_Registry_Record_Valid_To_Timestamp,Consumer_Master_Registry_Global_Unique_Identifier,Consumer_Master_Registry_Current_Record_Indicator,Consumer_Master_Registry_Record_Created_Timestamp,Consumer_Master_Registry_Record_Modified_Timestamp
777237,10,650381,1,99,585823119,2023-09-17T16:38:23.586Z,718d4d05-e8e2-4743-b65f-eea97d824264,2026-09-17T09:55:11.586Z,6038a38f-2e1b-4611-ab9d-acdc22c8407d,1,2023-09-17T16:38:23.586Z,2023-09-17T16:38:23.586Z
463299,10,935190,1,26,38684920,2024-02-24T00:46:47.245Z,5275eb94-14ae-4f5c-a636-58c912d0498d,2027-02-23T18:03:35.245Z,36688f89-dfd8-4393-935c-d377d87a994a,1,2024-02-24T00:46:47.245Z,2024-02-24T00:46:47.245Z
578479,10,329368,1,26,896139579,2021-07-30T09:57:02.114Z,204e178c-10d0-4d11-a5f9-34bf9bb96155,2024-07-30T03:13:50.114Z,64619d62-c5bd-4d2f-9f28-2fe0cd7ecc2e,1,2021-07-30T09:57:02.114Z,2021-07-30T09:57:02.114Z
739946,10,482176,1,26,396442647,2021-05-01T02:31:12.882Z,95da75c1-a211-40f9-9fd3-4579466772ce,2024-04-30T19:48:00.882Z,1c982b25-aba0-4074-97d6-0c0a750e8bcb,1,2021-05-01T02:31:12.882Z,2021-05-01T02:31:12.882Z
448463,10,788457,1,21,625464885,2022-03-10T18:52:28.213Z,6182f347-533f-4a72-b64f-a54a8c611654,2025-03-10T12:09:16.213Z,b562d78e-a62a-4db7-94dc-42e8bf62cfd0,1,2022-03-10T18:52:28.213Z,2022-03-10T18:52:28.213Z
588154,10,320671,1,22,593269305,2023-04-15T03:38:19.534Z,4b7e6b3c-87d2-42a6-98ee-ac2bfe9fecaa,2026-04-14T20:55:07.534Z,0f8eb08d-5646-46f9-a671-1bd75f473646,1,2023-04-15T03:38:19.534Z,2023-04-15T03:38:19.534Z
10140,10,744466,1,99,159014494,2024-02-16T20:35:12.892Z,6e218b09-9afd-4015-816b-cb9f7426b193,2027-02-16T13:52:00.892Z,0d79d604-e4a9-4084-8975-fd44d08ee431,1,2024-02-16T20:35:12.892Z,2024-02-16T20:35:12.892Z
117309,10,895746,1,11,461479974,2022-06-11T14:10:49.482Z,1d4a3d81-b3a7-40e0-8b08-587d1963c26d,2025-06-11T07:27:37.482Z,ffeefac9-0ae5-4212-be6d-50c69dfa44b8,1,2022-06-11T14:10:49.482Z,2022-06-11T14:10:49.482Z
78899,10,288439,1,11,136843585,2023-05-26T10:11:21.850Z,e0b15aba-a6a2-4967-a79b-44b6da509fed,2026-05-26T03:28:09.850Z,88118748-81ff-4d2a-ae6e-802749fce129,1,2023-05-26T10:11:21.850Z,2023-05-26T10:11:21.850Z
990958,10,420313,1,36,44913400,2021-06-25T05:44:53.364Z,dd90e79e-b888-46ed-8d24-4e3ec4dabddb,2024-06-24T23:01:41.364Z,4e596ab3-74b7-4c97-87d3-8dfbc298b7af,1,2021-06-25T05:44:53.364Z,2021-06-25T05:44:53.364Z
926005,10,749914,1,11,330989882,2023-04-29T16:31:41.404Z,e359eee1-7399-4a47-ae19-1042370bc063,2026-04-29T09:48:29.404Z,d08d1689-63e5-4419-8a6b-a5e0ea3eba11,1,2023-04-29T16:31:41.404Z,2023-04-29T16:31:41.404Z
724587,10,361834,1,26,391541579,2023-02-19T06:00:59.057Z,d3d1bf0f-56c4-48e4-a9ef-afb13a7e8e14,2026-02-18T23:17:47.057Z,e21ee7a1-3d2e-4631-b4cf-23471e5cfafa,1,2023-02-19T06:00:59.057Z,2023-02-19T06:00:59.057Z
947838,10,131324,1,22,965274019,2021-07-23T14:58:28.782Z,bac7e2b9-6a7e-4c36-a613-2e6974188109,2024-07-23T08:15:16.782Z,771cb448-b463-4424-b95d-3a6993bdbeca,1,2021-07-23T14:58:28.782Z,2021-07-23T14:58:28.782Z
156295,10,853356,1,21,854829816,2023-07-28T09:23:37.054Z,50018b7b-6d40-47f4-9003-2b3518578baf,2026-07-28T02:40:25.054Z,a79337b9-aa9c-4284-b5af-0410fc9aed17,1,2023-07-28T09:23:37.054Z,2023-07-28T09:23:37.054Z
572093,10,114809,1,11,924172365,2023-10-21T15:38:48.805Z,f41ea3ac-5fd2-4109-8140-752caa448259,2026-10-21T08:55:36.805Z,4d7d5581-2347-41de-9ef4-18cddd8bbdf1,1,2023-10-21T15:38:48.805Z,2023-10-21T15:38:48.805Z
37779,10,585597,1,36,42836794,2023-01-20T20:26:23.460Z,79699ed2-ec48-4f55-afd3-80c42713582c,2026-01-20T13:43:11.460Z,cf665e75-d92d-4604-a2d8-a20e1d6987c2,1,2023-01-20T20:26:23.460Z,2023-01-20T20:26:23.460Z
875137,10,327987,1,17,965212977,2021-08-13T14:39:59.189Z,15da705c-d4ef-40aa-975a-81ec112fa612,2024-08-13T07:56:47.189Z,d7033c68-84c0-40d8-828d-4eeb611f09ef,1,2021-08-13T14:39:59.189Z,2021-08-13T14:39:59.189Z
387152,10,777776,1,17,384194738,2024-03-15T23:40:40.397Z,be9d61ee-18b8-4245-ae8f-75a117dded81,2027-03-16T16:57:28.397Z,becef9b2-bcb5-485a-bfc2-b4a0e39821b7,1,2024-03-15T23:40:40.397Z,2024-03-15T23:40:40.397Z
610806,10,941286,1,17,225567964,2023-08-08T12:25:42.028Z,214f3f12-cfd0-4cbd-9f65-c8cebd21bc11,2026-08-08T05:42:30.028Z,3112b87d-10fe-4152-99e3-fd60eb8d1673,1,2023-08-08T12:25:42.028Z,2023-08-08T12:25:42.028Z
579365,10,297424,1,17,732363534,2022-04-18T09:45:43.680Z,f4e559e5-9622-4348-8f5a-e9d38e6e5003,2025-04-18T03:02:31.680Z,5afaf822-2ff8-41cc-b87a-16a612373d9a,1,2022-04-18T09:45:43.680Z,2022-04-18T09:45:43.680Z
155288,10,201415,1,17,267930514,2022-07-16T08:25:26.615Z,ab85fd59-5463-4dc7-8fca-7b6a8fc42092,2025-07-16T01:42:14.615Z,7cb28ca5-bef3-45af-9f21-e95eb338622c,1,2022-07-16T08:25:26.615Z,2022-07-16T08:25:26.615Z
450665,10,549178,1,10,716114303,2022-05-14T00:15:12.930Z,dfa4bb9f-5a85-4750-a92a-c1391f4a8ca1,2025-05-13T17:32:00.930Z,4a8d3d5e-2bd9-4010-8cbb-b10a52c5b939,1,2022-05-14T00:15:12.930Z,2022-05-14T00:15:12.930Z
133637,10,194727,1,12,110373809,2022-10-09T08:38:24.198Z,6c4596f6-c012-40ff-b0ed-e303aa53c19c,2025-10-09T01:55:12.198Z,75b40d03-b7e9-4221-8e50-48bf38f37356,1,2022-10-09T08:38:24.198Z,2022-10-09T08:38:24.198Z
43861,10,964264,1,38,379759539,2022-04-11T20:41:57.300Z,0d2b91ef-b897-4ec5-aa74-bb18de3b496f,2025-04-11T13:58:45.300Z,633fb3fd-2ab3-4e9b-9926-f6804fd83b73,1,2022-04-11T20:41:57.300Z,2022-04-11T20:41:57.300Z
323233,10,129640,1,3,837643440,2023-10-20T20:46:32.319Z,4ffca6b1-99b4-49d4-89a2-14aef7e8f8e5,2026-10-20T14:03:20.319Z,4f63cb98-bc83-49fc-9434-91ac62558ac7,1,2023-10-20T20:46:32.319Z,2023-10-20T20:46:32.319Z
382365,10,412045,1,38,601170350,2023-09-21T00:18:50.060Z,81e5c9f6-93f2-47cc-9a85-910d5a057c11,2026-09-20T17:35:38.060Z,7a2dd784-9ebf-4034-8a55-2b7fe9b7d4eb,1,2023-09-21T00:18:50.060Z,2023-09-21T00:18:50.060Z
942651,10,229045,1,11,949332408,2021-07-27T14:37:57.835Z,7b70c3b8-a81f-4ec3-a79c-658a36760ce5,2024-07-27T07:54:45.835Z,a2b02f7b-41f3-4906-abb2-e7352c5d75a0,1,2021-07-27T14:37:57.835Z,2021-07-27T14:37:57.835Z
978414,10,426441,1,21,939215633,2024-02-19T17:20:49.832Z,59a1120e-1bb4-4332-98e7-012f39681c81,2027-02-19T10:37:37.832Z,d3a80cc4-549c-4c3b-8c70-d83410dab73a,1,2024-02-19T17:20:49.832Z,2024-02-19T17:20:49.832Z
834795,10,785587,1,21,436344400,2023-02-28T09:24:25.196Z,1d691fba-5e18-4b24-8e67-6a01d86a6460,2026-02-28T02:41:13.196Z,31b73178-635e-4a75-8256-e78f968a577f,1,2023-02-28T09:24:25.196Z,2023-02-28T09:24:25.196Z
902513,10,198958,1,12,666430219,2023-09-27T23:59:44.503Z,39e58ff0-92f8-47d4-8750-3f1dc33a1f6c,2026-09-27T17:16:32.503Z,0a3b39e6-d4e3-4841-9b3d-027cf4e74edb,1,2023-09-27T23:59:44.503Z,2023-09-27T23:59:44.503Z
41833,10,512794,1,11,804745463,2023-05-17T23:32:27.419Z,8f9b72ae-d85c-46bd-adda-4f8dcea60f4c,2026-05-17T16:49:15.419Z,a0be1d4d-7bcf-4af1-a0b8-6954e5081b04,1,2023-05-17T23:32:27.419Z,2023-05-17T23:32:27.419Z
942591,10,899439,1,21,165950384,2022-07-24T03:22:29.599Z,9f294a8b-d184-4c39-8476-7556f97be2dd,2025-07-23T20:39:17.599Z,c6de35ee-5b1f-4b0b-8e1c-e0bbdd46692a,1,2022-07-24T03:22:29.599Z,2022-07-24T03:22:29.599Z
375191,10,878101,1,1,994031335,2023-06-16T00:04:05.060Z,8e867f3c-a487-4eab-accb-461a9d132363,2026-06-15T17:20:53.060Z,f2c78a88-98d4-4a89-84d5-ea28cef96a19,1,2023-06-16T00:04:05.060Z,2023-06-16T00:04:05.060Z
220282,10,144353,1,10,998452142,2024-02-24T20:34:49.954Z,a867a096-edd8-47c8-9be7-173706b89231,2027-02-24T13:51:37.954Z,ba6e3f1c-095d-44a4-af90-9d7a8084e0de,1,2024-02-24T20:34:49.954Z,2024-02-24T20:34:49.954Z
715199,10,649196,1,10,254194772,2022-01-23T21:40:47.643Z,076979d6-4477-4442-b187-53e6d4578ad9,2025-01-23T14:57:35.643Z,827bb6bd-babc-401e-a68b-de94636afc4e,1,2022-01-23T21:40:47.643Z,2022-01-23T21:40:47.643Z
261651,10,518045,1,3,928363302,2023-09-05T12:41:19.149Z,c32d4526-b3e4-410a-85f5-0c522e2fbf77,2026-09-05T05:58:07.149Z,a773c437-146c-4d19-b855-8955d7522f79,1,2023-09-05T12:41:19.149Z,2023-09-05T12:41:19.149Z
699331,10,596826,1,12,174484942,2022-11-13T15:43:51.993Z,59dcabd0-56fe-4fb9-abe9-e2074f199ec0,2025-11-13T09:00:39.993Z,faa322fc-4195-4961-82ca-ba6c00973991,1,2022-11-13T15:43:51.993Z,2022-11-13T15:43:51.993Z
107787,10,962119,1,17,858872155,2022-09-14T17:55:00.260Z,24ac2130-deaf-428d-ae70-983801902620,2025-09-14T11:11:48.260Z,c99f1b12-e405-4b88-a597-f0d3b2c824a0,1,2022-09-14T17:55:00.260Z,2022-09-14T17:55:00.260Z
370859,10,846495,1,26,870559511,2022-07-24T05:40:18.852Z,11d059b2-6699-4d99-a847-bce790fa6b57,2025-07-23T22:57:06.852Z,6f582fac-ca5a-486b-8632-f7207f3a3249,1,2022-07-24T05:40:18.852Z,2022-07-24T05:40:18.852Z
818012,10,332939,1,21,190108533,2023-06-12T23:14:54.761Z,f8c88fae-a217-4f84-bdb0-25ff2451e5a4,2026-06-12T16:31:42.761Z,26996e1e-e3b8-45b9-8f4b-262881d607cc,1,2023-06-12T23:14:54.761Z,2023-06-12T23:14:54.761Z
587081,10,572468,1,11,946413445,2022-01-22T01:19:12.413Z,87cdb6a1-bf01-4e32-977d-6e7e07d924ce,2025-01-21T18:36:00.413Z,72113e67-e098-4327-bb95-b53a902a8cd5,1,2022-01-22T01:19:12.413Z,2022-01-22T01:19:12.413Z
927083,10,933380,1,26,442697756,2023-10-23T04:59:13.015Z,74222167-6b7a-4460-a04e-46cb3712f2d1,2026-10-22T22:16:01.015Z,5a835859-75a9-4d66-8e3f-32da80d2d652,1,2023-10-23T04:59:13.015Z,2023-10-23T04:59:13.015Z
917203,10,431275,1,17,26614159,2023-09-30T05:12:49.350Z,4fc77768-5ebb-4ca5-a84b-f9625744f596,2026-09-29T22:29:37.350Z,4fdebea7-e16f-43cb-9d36-a2eede22bed3,1,2023-09-30T05:12:49.350Z,2023-09-30T05:12:49.350Z
426118,10,215449,1,10,192587045,2021-07-06T22:14:45.584Z,f10013a7-c6de-42f0-930a-c1c7b8ba8368,2024-07-06T15:31:33.584Z,777e3aaf-94ee-4c73-84d6-bdc5e7d6f11e,1,2021-07-06T22:14:45.584Z,2021-07-06T22:14:45.584Z
650811,10,729364,1,12,790880075,2023-11-24T23:44:58.568Z,e222b6a6-15bf-4e97-98a2-1f1c914dcfae,2026-11-24T17:01:46.568Z,a25e4626-e07a-4b92-bf34-863f0cd8a3df,1,2023-11-24T23:44:58.568Z,2023-11-24T23:44:58.568Z
785885,10,457623,1,10,992660673,2021-12-26T04:11:33.511Z,c122b5b3-284c-43d2-a7d4-15b60d77c5a0,2024-12-25T21:28:21.511Z,cb35daa9-f2d5-476e-85f1-d11296dbfbc9,1,2021-12-26T04:11:33.511Z,2021-12-26T04:11:33.511Z
162061,10,165796,1,10,356681426,2022-08-25T03:48:58.192Z,14e286e5-ac89-46bc-8cbd-3c039e2aa4ac,2025-08-24T21:05:46.192Z,96cdb654-c8b6-4f7d-93c0-04ca4ee6949b,1,2022-08-25T03:48:58.192Z,2022-08-25T03:48:58.192Z
970734,10,346964,1,17,840081099,2023-01-31T17:18:40.388Z,6c8c3b6a-a974-4079-b16f-da0a45a88829,2026-01-31T10:35:28.388Z,137b8c82-b945-41c1-99ad-018fd08ff995,1,2023-01-31T17:18:40.388Z,2023-01-31T17:18:40.388Z
975051,10,540543,1,38,999455947,2022-05-23T05:38:07.251Z,6a07f213-7129-4ec7-9b69-554d7c54535f,2025-05-22T22:54:55.251Z,3889eaf9-f6fd-4a87-910c-56bb194a36ce,1,2022-05-23T05:38:07.251Z,2022-05-23T05:38:07.251Z
248238,10,684925,1,17,442073643,2021-05-04T09:58:45.758Z,832920b7-c143-4426-b72f-871a45ee432d,2024-05-04T03:15:33.758Z,424f8a41-3581-4bb1-a1ed-994a22d21bc5,1,2021-05-04T09:58:45.758Z,2021-05-04T09:58:45.758Z
906605,10,675725,1,10,861393417,2023-10-22T08:59:33.011Z,1c6345ab-6e0e-41e8-985d-3f861d2324e6,2026-10-22T02:16:21.011Z,8a4381df-8768-4d2a-a433-c1b6b235db66,1,2023-10-22T08:59:33.011Z,2023-10-22T08:59:33.011Z
170396,10,972688,1,26,719307303,2021-10-19T05:08:28.099Z,97d7a560-adb1-4670-ad9f-b00d4882d73c,2024-10-18T22:25:16.099Z,e17cda63-6096-46a0-9ec7-0c6c55552122,1,2021-10-19T05:08:28.099Z,2021-10-19T05:08:28.099Z
838743,10,256132,1,26,927781682,2021-11-21T09:25:21.337Z,4ef492c1-aac9-4316-86e5-27537c93f6cc,2024-11-21T02:42:09.337Z,39d8350f-6542-4db8-b54d-496371091d44,1,2021-11-21T09:25:21.337Z,2021-11-21T09:25:21.337Z
850156,10,465132,1,36,789262020,2023-08-25T04:04:06.170Z,fc04a168-652f-4b49-b873-e57f0ba078e8,2026-08-24T21:20:54.170Z,bd83e794-bae2-4500-9de2-62b80fcd6cfd,1,2023-08-25T04:04:06.170Z,2023-08-25T04:04:06.170Z
185653,10,204793,1,1,870535451,2022-04-10T21:14:00.072Z,345512f7-01f7-47ec-8e06-30cd996d5c50,2025-04-10T14:30:48.072Z,4bb740ba-0267-4493-99f7-051c0598d1d6,1,2022-04-10T21:14:00.072Z,2022-04-10T21:14:00.072Z
924232,10,864949,1,10,266467545,2023-11-23T13:16:06.590Z,c47104c0-3613-4e15-b200-c2614d29d1ab,2026-11-23T06:32:54.590Z,0ce0b81a-692d-4dbf-99ea-5843bc01ca4c,1,2023-11-23T13:16:06.590Z,2023-11-23T13:16:06.590Z
432323,10,535566,1,17,286480451,2023-05-11T06:28:22.490Z,4a193501-4169-49fc-83a0-0c6f2321d1e1,2026-05-10T23:45:10.490Z,22532ab9-c2b3-4dc2-818d-f865ef2db42a,1,2023-05-11T06:28:22.490Z,2023-05-11T06:28:22.490Z
25991,10,110381,1,10,170937381,2022-01-30T16:21:34.530Z,7f54a511-01fa-464e-9eb7-4b5653ffd3a2,2025-01-30T09:38:22.530Z,ba1be026-0c5d-41f4-a6a8-a18b9fc097fd,1,2022-01-30T16:21:34.530Z,2022-01-30T16:21:34.530Z
188074,10,592519,1,10,845436944,2021-04-14T02:11:39.115Z,2112507c-2cfa-45b0-ae3f-683abf3c5140,2024-04-13T19:28:27.115Z,6b19ba6d-21ac-43ca-9f01-a77bda27b898,1,2021-04-14T02:11:39.115Z,2021-04-14T02:11:39.115Z
772344,10,659463,1,12,752991722,2024-02-05T18:42:52.435Z,3ae88926-b423-4cde-8857-511761554667,2027-02-05T11:59:40.435Z,fd9780a3-3bb1-4467-8e21-564861bfb215,1,2024-02-05T18:42:52.435Z,2024-02-05T18:42:52.435Z
969396,10,954949,1,21,116066794,2021-07-05T18:38:07.916Z,ab05347f-d556-437d-8f08-81ee8011316b,2024-07-05T11:54:55.916Z,b5481a0c-8f00-4e5f-b3ec-f3e0ae23784f,1,2021-07-05T18:38:07.916Z,2021-07-05T18:38:07.916Z
348322,10,704108,1,10,410751047,2023-05-31T23:15:09.226Z,65a674c2-1273-4a23-9aaa-b32fce6322b6,2026-05-31T16:31:57.226Z,e4e877bc-5396-433b-a6f7-a0f6df79be58,1,2023-05-31T23:15:09.226Z,2023-05-31T23:15:09.226Z
820392,10,400338,1,3,936481957,2022-09-20T07:30:57.385Z,6fac1673-0ad4-4230-bdf6-6ba5dc9c96de,2025-09-20T00:47:45.385Z,4e7c18f1-f1b5-4fff-a06e-f73077113ab8,1,2022-09-20T07:30:57.385Z,2022-09-20T07:30:57.385Z
976032,10,675430,1,1,41580227,2023-07-12T16:54:56.443Z,13eecdc6-ebd1-4d2c-b5b2-745504cc3ede,2026-07-12T10:11:44.443Z,e77970f8-9dba-45e2-b6bc-0981abef5bf8,1,2023-07-12T16:54:56.443Z,2023-07-12T16:54:56.443Z
431713,10,379396,1,11,921907486,2023-04-29T16:23:40.812Z,6de59332-9364-43d0-9024-bdc6dcb33df3,2026-04-29T09:40:28.812Z,9078cb6a-9ece-4248-9b72-2dc859e88ec3,1,2023-04-29T16:23:40.812Z,2023-04-29T16:23:40.812Z
841205,10,102165,1,36,505399562,2023-03-11T16:44:12.866Z,a3e05309-b5a1-4949-a788-420992ca525a,2026-03-11T10:01:00.866Z,19c9999e-5630-49fd-a8b8-30bc9490ad5d,1,2023-03-11T16:44:12.866Z,2023-03-11T16:44:12.866Z
702449,10,138469,1,21,238836385,2022-09-22T18:30:48.882Z,67b03283-1d7c-4098-8a1d-ab326aedfdc7,2025-09-22T11:47:36.882Z,a53c4162-df30-4dfc-9ed6-8f8bed7c8230,1,2022-09-22T18:30:48.882Z,2022-09-22T18:30:48.882Z
906037,10,446536,1,36,214289693,2023-08-19T19:13:30.556Z,2bffe17b-5324-41fc-b758-dce20556daea,2026-08-19T12:30:18.556Z,75c5fe77-3a2d-4a68-b1ac-7ac245a0f45d,1,2023-08-19T19:13:30.556Z,2023-08-19T19:13:30.556Z
770764,10,345193,1,22,876803189,2021-07-13T22:17:51.052Z,75c8e90d-9e3d-450d-b296-d9f0cd2372c2,2024-07-13T15:34:39.052Z,cc832394-a177-4916-b9b0-4fd1c36c8813,1,2021-07-13T22:17:51.052Z,2021-07-13T22:17:51.052Z
850133,10,220438,1,3,986180221,2021-12-01T18:37:48.324Z,5ca260c9-eb76-47c9-b08a-4895d4ffa666,2024-12-01T11:54:36.324Z,464da458-0c6b-4e68-8879-1986c3106a43,1,2021-12-01T18:37:48.324Z,2021-12-01T18:37:48.324Z
260223,10,259502,1,3,494246838,2023-04-30T23:22:04.883Z,1b19d8b8-d830-4081-afcc-57dd168fae12,2026-04-30T16:38:52.883Z,dc924bd0-b673-4cfa-b688-ff36e0826f68,1,2023-04-30T23:22:04.883Z,2023-04-30T23:22:04.883Z
279767,10,299624,1,99,375442873,2022-03-04T11:37:59.563Z,6683e107-96c0-44d0-af88-7f283e49fd09,2025-03-04T04:54:47.563Z,85358f47-fc24-4a88-bc3f-67beda3e35d0,1,2022-03-04T11:37:59.563Z,2022-03-04T11:37:59.563Z
166932,10,742093,1,22,327696199,2022-12-31T04:34:39.226Z,dedab027-6550-474a-9422-373f862268d1,2025-12-30T21:51:27.226Z,def940d4-92da-4ed8-af12-79eab8addba5,1,2022-12-31T04:34:39.226Z,2022-12-31T04:34:39.226Z
825623,10,656819,1,11,881044230,2022-09-03T12:42:39.909Z,38b8f24e-56ea-47b3-beed-10b64f6e274b,2025-09-03T05:59:27.909Z,f6336f60-4c08-4d8f-a50b-de469570682e,1,2022-09-03T12:42:39.909Z,2022-09-03T12:42:39.909Z
735344,10,145297,1,17,853995722,2022-11-05T17:03:00.653Z,138d994c-2b0a-4edd-8774-44cb5543fc3c,2025-11-05T10:19:48.653Z,771e9061-93f5-4039-81e9-b514d24cfae7,1,2022-11-05T17:03:00.653Z,2022-11-05T17:03:00.653Z
113347,10,844823,1,12,935575987,2022-07-13T04:50:25.453Z,87d5b7be-1d30-4990-a21b-030782af085c,2025-07-12T22:07:13.453Z,7ac91451-2029-442f-b138-ef4cbca14ef1,1,2022-07-13T04:50:25.453Z,2022-07-13T04:50:25.453Z
401125,10,726469,1,12,244378799,2023-06-29T07:19:13.948Z,c6b6e4ad-e7ea-4d5a-b1a3-ac4d828c37e7,2026-06-29T00:36:01.948Z,adcfcd57-0c15-4780-bd47-6ea009d5d5ea,1,2023-06-29T07:19:13.948Z,2023-06-29T07:19:13.948Z
914534,10,461293,1,36,239362342,2022-03-31T10:09:31.910Z,f54e2019-ba35-444e-99e1-ac095970a859,2025-03-31T03:26:19.910Z,bac81fdb-3245-4178-a055-9600fc726bb9,1,2022-03-31T10:09:31.910Z,2022-03-31T10:09:31.910Z
40606,10,254977,1,38,25409495,2023-05-13T02:25:14.570Z,25cf0041-d0a6-43fe-a53b-c024d1a69d87,2026-05-12T19:42:02.570Z,956bea09-cbce-48cc-9c56-faf7d53ac6ad,1,2023-05-13T02:25:14.570Z,2023-05-13T02:25:14.570Z
900301,10,170313,1,36,708705239,2022-01-24T19:36:45.492Z,4187222b-257d-4e52-9a51-65ca3c7c1d85,2025-01-24T12:53:33.492Z,5d51f23e-6da7-4a52-b44d-fba73e4b6df1,1,2022-01-24T19:36:45.492Z,2022-01-24T19:36:45.492Z
493555,10,742128,1,17,207371534,2022-01-03T10:28:49.317Z,2722796e-9a36-41ec-ac6a-6e9a328067a1,2025-01-03T03:45:37.317Z,5ab742e1-245a-4d82-80c7-0157f17522f4,1,2022-01-03T10:28:49.317Z,2022-01-03T10:28:49.317Z
233239,10,845131,1,3,427849589,2021-08-13T04:10:08.705Z,134a5a2f-a7cf-405c-8257-cf73c29d782b,2024-08-12T21:26:56.705Z,cb146e11-b1a1-4504-b81d-0bea07b32562,1,2021-08-13T04:10:08.705Z,2021-08-13T04:10:08.705Z
209268,10,748798,1,36,352468588,2021-10-30T23:41:26.118Z,a0c14035-c5d9-4f51-b387-e1bd2d5972c6,2024-10-30T16:58:14.118Z,f74d0946-a132-4a5d-8d87-94f5f7075c84,1,2021-10-30T23:41:26.118Z,2021-10-30T23:41:26.118Z
856254,10,681862,1,22,299147755,2021-08-11T23:12:43.222Z,9050f7ef-c123-4c91-b6c5-a0dc7e7e7419,2024-08-11T16:29:31.222Z,04e77328-e7b6-4337-a301-7c926362b9a3,1,2021-08-11T23:12:43.222Z,2021-08-11T23:12:43.222Z
963067,10,889625,1,22,928091907,2022-11-11T03:00:44.062Z,ae5ec365-72eb-4474-9458-054ec2874f06,2025-11-10T20:17:32.062Z,3a179e96-6b06-4fc9-8395-8b00f1a7ac8a,1,2022-11-11T03:00:44.062Z,2022-11-11T03:00:44.062Z
482663,10,793864,1,3,74539965,2023-07-17T02:45:39.865Z,a49b1cd9-9082-489b-a1cd-e87fec955f87,2026-07-16T20:02:27.865Z,64a320da-252c-43d6-bb2a-50db398652fa,1,2023-07-17T02:45:39.865Z,2023-07-17T02:45:39.865Z
366644,10,709496,1,11,830353158,2021-10-22T20:11:05.094Z,52bdc661-9fe0-48c7-bc8d-5b93a2a2e91f,2024-10-22T13:27:53.094Z,5c6b3c27-0540-474c-8f88-6667dfe00203,1,2021-10-22T20:11:05.094Z,2021-10-22T20:11:05.094Z
320016,10,293183,1,21,299708183,2021-11-26T01:34:29.865Z,50ee7a92-a091-41e0-b891-b0c3dd3f487e,2024-11-25T18:51:17.865Z,547ab920-ae27-4bf0-bf97-52a9c15e2865,1,2021-11-26T01:34:29.865Z,2021-11-26T01:34:29.865Z
860395,10,124199,1,10,377040285,2022-09-15T12:21:11.964Z,780b3657-117b-455b-b094-4bdb26a524e3,2025-09-15T05:37:59.964Z,7b1d2f96-8a8d-4f55-9ee1-78dd86d2f47f,1,2022-09-15T12:21:11.964Z,2022-09-15T12:21:11.964Z
833981,10,794035,1,10,688785774,2023-06-05T21:51:43.767Z,cbdc4318-4d85-43d2-a1a2-748571348c2a,2026-06-05T15:08:31.767Z,482bae2c-8817-4315-8f35-b1e1042d2bda,1,2023-06-05T21:51:43.767Z,2023-06-05T21:51:43.767Z
913649,10,700327,1,11,546970179,2024-03-08T01:21:20.990Z,5a18e2a3-0e61-4bcd-9767-490046510367,2027-03-08T18:38:08.990Z,8aee79ee-ee58-47ca-a18e-18aafa65c2e0,1,2024-03-08T01:21:20.990Z,2024-03-08T01:21:20.990Z
238652,10,217532,1,12,429151400,2022-10-29T19:46:12.522Z,7634c169-4f76-4388-92fe-28bf81e0d489,2025-10-29T13:03:00.522Z,0a261768-8fe2-4f11-b117-f7f156a89023,1,2022-10-29T19:46:12.522Z,2022-10-29T19:46:12.522Z
233753,10,116442,1,1,729627020,2022-02-07T01:20:37.102Z,5e659654-0e90-48b6-89a0-a0f673b0a091,2025-02-06T18:37:25.102Z,29484b44-9fca-42e2-8711-486a9238da76,1,2022-02-07T01:20:37.102Z,2022-02-07T01:20:37.102Z
24814,10,794870,1,12,905874276,2021-07-22T02:48:38.562Z,a508dc95-13a4-4492-897d-e16dd4ea120a,2024-07-21T20:05:26.562Z,c20d7215-64eb-4809-bdbf-8c082c2884f3,1,2021-07-22T02:48:38.562Z,2021-07-22T02:48:38.562Z
692095,10,241857,1,12,575757258,2021-11-01T16:00:42.494Z,171dabf9-daf4-41a7-ba34-d2e8dd3f7d7e,2024-11-01T09:17:30.494Z,9dbcf06d-027c-4a81-b823-83d75881e75d,1,2021-11-01T16:00:42.494Z,2021-11-01T16:00:42.494Z
202512,10,418125,1,1,355569463,2021-12-08T05:26:09.403Z,626d719d-81cf-4252-9815-9d6c9d713084,2024-12-07T22:42:57.403Z,8e8dfc41-8fd8-44e2-aca0-d1b017728858,1,2021-12-08T05:26:09.403Z,2021-12-08T05:26:09.403Z
417822,10,579059,1,11,29635853,2021-10-16T14:04:19.264Z,f4488385-8de7-4d6c-9490-77c27674456f,2024-10-16T07:21:07.264Z,b6141c3b-29a6-404b-bdcc-f76b25c672dd,1,2021-10-16T14:04:19.264Z,2021-10-16T14:04:19.264Z
344208,10,990612,1,26,123847258,2021-04-18T11:18:39.870Z,0a8076ec-e558-4e16-bd29-ede9cab4923b,2024-04-18T04:35:27.870Z,c46f5347-d88e-4721-91cf-6488f20d29ef,1,2021-04-18T11:18:39.870Z,2021-04-18T11:18:39.870Z
